"record_id","param","sampledate","value"
"4129","K","2009-10-26","3.60"
"4130","Mg","2009-10-26","32.02"
"4131","Mn","2009-10-26","0.00011"
"4132","NH4","2009-10-26","0.5074"
"4133","NO3NO2","2009-10-26","0.17894"
"4134","Na","2009-10-26","20.88"
"4135","SO4","2009-10-26","13.36"
"4136","SRP","2009-10-26","0.1119"
"4137","TIC","2009-10-26","42.530"
"4138","TKN","2009-10-26","1.0792"
"4139","TOC","2009-10-26","5.1825"
"4140","TP","2009-10-26","0.142"
"4141","Temp","2009-10-26","12.835"
"4142","Zoop","2009-10-26","27554"
"4143","pH","2009-10-26","8.297"
"4144","secchi","2009-10-26","4.296"
"4145","Bacillariophyta","2009-10-26","0.085574425"
"4146","Chlorophyta","2009-10-26","0.007558009"
"4147","Cyanophyta","2009-10-26","0.871458073"
"4148","DayLength","2009-10-26","10.22051726"
"4149","Month","2009-11-14","11"
"4150","Year","2009-11-14","09"
"4151","Season","2009-11-14","fall"
"4152","serialdate","2009-11-14","734091"
"4153","Alk","2009-11-14","3240"
"4154","Ca","2009-11-14","32.988"
"4155","Chl","2009-11-14","6.586"
"4156","Cl","2009-11-14","37.35"
"4157","DIC","2009-11-14","40.35"
"4158","DO","2009-11-14","8.127"
"4159","DOC","2009-11-14","5.32"
"4160","DOsat","2009-11-14","80.805"
"4161","DRSilica","2009-11-14","3.726"
"4162","Fe","2009-11-14","0.007"
"4163","K","2009-11-14","3.57"
"4164","Mg","2009-11-14","32.11"
"4165","Mn","2009-11-14","0.00059"
"4166","NH4","2009-11-14","0.3335"
"4167","NO3NO2","2009-11-14","0.26636"
"4168","Na","2009-11-14","20.98"
"4169","SO4","2009-11-14","14.48"
"4170","SRP","2009-11-14","0.0813"
"4171","TIC","2009-11-14","41.063"
"4172","TKN","2009-11-14","1.0384"
"4173","TOC","2009-11-14","5.1319"
"4174","TP","2009-11-14","0.119"
"4175","Temp","2009-11-14","13.882"
"4176","Zoop","2009-11-14","34646"
"4177","pH","2009-11-14","8.387"
"4178","secchi","2009-11-14","3.662"
"4179","Bacillariophyta","2009-11-14","0.169574146"
"4180","Chlorophyta","2009-11-14","0.014198354"
"4181","Cyanophyta","2009-11-14","1.915741679"
"4182","DayLength","2009-11-14","9.466583735"
"4183","Month","2009-12-04","12"
"4184","Year","2009-12-04","09"
"4185","Season","2009-12-04","fall"
"4186","serialdate","2009-12-04","734111"
"4187","Alk","2009-12-04","3212"
"4188","Ca","2009-12-04","33.029"
"4189","Chl","2009-12-04","2.038"
"4190","Cl","2009-12-04","38.70"
"4191","DIC","2009-12-04","40.44"
"4192","DO","2009-12-04","9.659"
"4193","DOC","2009-12-04","5.32"
"4194","DOsat","2009-12-04","87.906"
"4195","DRSilica","2009-12-04","4.429"
"4196","Fe","2009-12-04","0.006"
"4197","K","2009-12-04","3.56"
"4198","Mg","2009-12-04","32.17"
"4199","Mn","2009-12-04","0.00087"
"4200","NH4","2009-12-04","0.5771"
"4201","NO3NO2","2009-12-04","0.26422"
"4202","Na","2009-12-04","21.04"
"4203","SO4","2009-12-04","15.13"
"4204","SRP","2009-12-04","0.1208"
"4205","TIC","2009-12-04","44.072"
"4206","TKN","2009-12-04","1.1800"
"4207","TOC","2009-12-04","4.8993"
"4208","TP","2009-12-04","0.146"
"4209","Temp","2009-12-04","9.092"
"4210","Zoop","2009-12-04","28011"
"4211","pH","2009-12-04","7.949"
"4212","secchi","2009-12-04","4.825"
"4213","Bacillariophyta","2009-12-04","0.043517289"
"4214","Chlorophyta","2009-12-04","0.003586121"
"4215","Cyanophyta","2009-12-04","0.30349767"
"4216","DayLength","2009-12-04","8.944993778"
